array_size=131072 	STRIDE=1 	avgMISSES=0.000023 	avgTIME=0.000919
array_size=524288 	STRIDE=32 	avgMISSES=0.449628 	avgTIME=0.001220
array_size=524288 	STRIDE=64 	avgMISSES=0.887661 	avgTIME=0.002453
array_size=524288 	STRIDE=128 	avgMISSES=0.924417 	avgTIME=0.002561
array_size=524288 	STRIDE=256 	avgMISSES=0.935473 	avgTIME=0.002642
array_size=524288 	STRIDE=512 	avgMISSES=0.938072 	avgTIME=0.002290
array_size=524288 	STRIDE=1024 	avgMISSES=0.981294 	avgTIME=0.003649
array_size=524288 	STRIDE=2048 	avgMISSES=1.001330 	avgTIME=0.005046
array_size=524288 	STRIDE=4096 	avgMISSES=1.061203 	avgTIME=0.008009
array_size=524288 	STRIDE=8192 	avgMISSES=0.530354 	avgTIME=0.007184
array_size=524288 	STRIDE=16384 	avgMISSES=0.000001 	avgTIME=0.006446
array_size=524288 	STRIDE=32768 	avgMISSES=0.000000 	avgTIME=0.004786
array_size=524288 	STRIDE=65536 	avgMISSES=0.000000 	avgTIME=0.001778
array_size=524288 	STRIDE=131072 	avgMISSES=0.000000 	avgTIME=0.000911
array_size=524288 	STRIDE=262144 	avgMISSES=0.000000 	avgTIME=0.000938
array_size=1048576 	STRIDE=1 	avgMISSES=0.000709 	avgTIME=0.000729
array_size=1048576 	STRIDE=2 	avgMISSES=0.001291 	avgTIME=0.000729
array_size=1048576 	STRIDE=4 	avgMISSES=0.002732 	avgTIME=0.000730
array_size=1048576 	STRIDE=8 	avgMISSES=0.009569 	avgTIME=0.000734
array_size=1048576 	STRIDE=16 	avgMISSES=0.050455 	avgTIME=0.000825
array_size=1048576 	STRIDE=32 	avgMISSES=0.492438 	avgTIME=0.001224
array_size=1048576 	STRIDE=64 	avgMISSES=0.990563 	avgTIME=0.002436
array_size=1048576 	STRIDE=128 	avgMISSES=0.999851 	avgTIME=0.002623
array_size=1048576 	STRIDE=256 	avgMISSES=1.000042 	avgTIME=0.002748
array_size=1048576 	STRIDE=512 	avgMISSES=1.000390 	avgTIME=0.002372
array_size=1048576 	STRIDE=1024 	avgMISSES=1.035603 	avgTIME=0.003674
array_size=1048576 	STRIDE=2048 	avgMISSES=1.065121 	avgTIME=0.005086
array_size=1048576 	STRIDE=4096 	avgMISSES=1.131577 	avgTIME=0.008089
array_size=1048576 	STRIDE=8192 	avgMISSES=1.107371 	avgTIME=0.008042
array_size=1048576 	STRIDE=16384 	avgMISSES=0.627857 	avgTIME=0.007661
array_size=1048576 	STRIDE=32768 	avgMISSES=0.136456 	avgTIME=0.007676
array_size=1048576 	STRIDE=65536 	avgMISSES=0.000001 	avgTIME=0.004956
array_size=1048576 	STRIDE=131072 	avgMISSES=0.000001 	avgTIME=0.001887
array_size=1048576 	STRIDE=262144 	avgMISSES=0.000000 	avgTIME=0.000905
array_size=1048576 	STRIDE=524288 	avgMISSES=0.000000 	avgTIME=0.000986
array_size=2097152 	STRIDE=1 	avgMISSES=0.000609 	avgTIME=0.000740
array_size=2097152 	STRIDE=2 	avgMISSES=0.001254 	avgTIME=0.000735
array_size=2097152 	STRIDE=4 	avgMISSES=0.001757 	avgTIME=0.000765
array_size=2097152 	STRIDE=8 	avgMISSES=0.006728 	avgTIME=0.000755
array_size=2097152 	STRIDE=16 	avgMISSES=0.033787 	avgTIME=0.000845
array_size=2097152 	STRIDE=32 	avgMISSES=0.488481 	avgTIME=0.001264
array_size=2097152 	STRIDE=64 	avgMISSES=0.990974 	avgTIME=0.002513
array_size=2097152 	STRIDE=128 	avgMISSES=0.999750 	avgTIME=0.002798
array_size=2097152 	STRIDE=256 	avgMISSES=0.999998 	avgTIME=0.002864
array_size=2097152 	STRIDE=512 	avgMISSES=1.000156 	avgTIME=0.002377
array_size=2097152 	STRIDE=1024 	avgMISSES=1.037364 	avgTIME=0.003677
array_size=2097152 	STRIDE=2048 	avgMISSES=1.068416 	avgTIME=0.005089
array_size=2097152 	STRIDE=4096 	avgMISSES=1.137239 	avgTIME=0.008119
array_size=2097152 	STRIDE=8192 	avgMISSES=1.111221 	avgTIME=0.008082
array_size=2097152 	STRIDE=16384 	avgMISSES=1.080261 	avgTIME=0.008007
array_size=2097152 	STRIDE=32768 	avgMISSES=0.459492 	avgTIME=0.007505
array_size=2097152 	STRIDE=65536 	avgMISSES=0.000000 	avgTIME=0.006471
array_size=2097152 	STRIDE=131072 	avgMISSES=0.000000 	avgTIME=0.004801
array_size=2097152 	STRIDE=262144 	avgMISSES=0.000000 	avgTIME=0.001780
array_size=2097152 	STRIDE=524288 	avgMISSES=0.000000 	avgTIME=0.000907
array_size=2097152 	STRIDE=1048576 	avgMISSES=0.000000 	avgTIME=0.000935
array_size=4194304 	STRIDE=1 	avgMISSES=0.000761 	avgTIME=0.000730
array_size=4194304 	STRIDE=2 	avgMISSES=0.001416 	avgTIME=0.000732
array_size=4194304 	STRIDE=4 	avgMISSES=0.002641 	avgTIME=0.000741
array_size=4194304 	STRIDE=8 	avgMISSES=0.010702 	avgTIME=0.000763
array_size=4194304 	STRIDE=16 	avgMISSES=0.055470 	avgTIME=0.000885
array_size=4194304 	STRIDE=32 	avgMISSES=0.436850 	avgTIME=0.001365
array_size=4194304 	STRIDE=64 	avgMISSES=0.933190 	avgTIME=0.002672
array_size=4194304 	STRIDE=128 	avgMISSES=0.989652 	avgTIME=0.003075
array_size=4194304 	STRIDE=256 	avgMISSES=0.999498 	avgTIME=0.003374
array_size=4194304 	STRIDE=512 	avgMISSES=1.001231 	avgTIME=0.003006
array_size=4194304 	STRIDE=1024 	avgMISSES=1.026733 	avgTIME=0.003983
array_size=4194304 	STRIDE=2048 	avgMISSES=1.054269 	avgTIME=0.005514
array_size=4194304 	STRIDE=4096 	avgMISSES=1.131824 	avgTIME=0.008453
array_size=4194304 	STRIDE=8192 	avgMISSES=1.107522 	avgTIME=0.008062
array_size=4194304 	STRIDE=16384 	avgMISSES=1.089867 	avgTIME=0.008035
array_size=4194304 	STRIDE=32768 	avgMISSES=1.117277 	avgTIME=0.008099
array_size=4194304 	STRIDE=65536 	avgMISSES=0.194006 	avgTIME=0.007169
array_size=4194304 	STRIDE=131072 	avgMISSES=0.000003 	avgTIME=0.006571
array_size=4194304 	STRIDE=262144 	avgMISSES=0.000009 	avgTIME=0.005062
array_size=4194304 	STRIDE=524288 	avgMISSES=0.000002 	avgTIME=0.001825
array_size=4194304 	STRIDE=1048576 	avgMISSES=0.000001 	avgTIME=0.000924
array_size=4194304 	STRIDE=2097152 	avgMISSES=0.000001 	avgTIME=0.000986
